run_id,ticker,symbol,verdict,contract_type,strike_price,lots,total_shares,spot_entry,option_premium,spot_sl,spot_target,waterfall_score,position_value_inr,brokerage_fee_inr,total_cost_inr,executed_at,exit_price,exit_reason,realized_pnl_inr,realized_pnl_pct
TATASTEEL_SCALP_PE_20260808_062003,TATASTEEL.NS,TATASTEEL,SCALP_PE,SCALP_PE,190.0,1,5500,187.55,2.67,190.36,181.92,8.1,14685.0,20.0,32.8,2026-08-08T06:20:03.230264Z,,,,
BANKNIFTY_SCALP_PE_20260808_062010,^NSEBANK,BANKNIFTY,SCALP_PE,SCALP_PE,57800.0,1,15,57746.45,378.08,58612.65,56014.06,9.2,5671.2,20.0,27.15,2026-08-08T06:20:10.660229Z,,,,
RELIANCE_SCALP_CE_20260808_062011,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,1320.0,1,250,1334.8,19.43,1314.78,1374.84,10.0,4857.5,20.0,26.64,2026-08-08T06:20:11.252300Z,,,,
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:20:16.043647Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:20:18.178688Z,0.5,eod_squareoff,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:20:19.142704Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:20:40.060578Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:20:41.943410Z,0.5,eod_squareoff,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:20:43.066036Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,10000.0,40.0,9800.0,10500.0,8.0,10000.0,20.0,43.76,2026-08-08T06:21:22.943406Z,0.5,eod_squareoff,-9898.76,-98.99
NIFTY_SCALP_CE_20260808_062124,NIFTY,NIFTY,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T06:21:24.988395Z,7.34,eod_squareoff,-4290.52,-85.81
RELIANCE_SCALP_CE_20260808_062124,RELIANCE,RELIANCE,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T06:21:24.991393Z,7.34,eod_squareoff,-4290.52,-85.81
HDFCBANK_SCALP_CE_20260808_062124,HDFCBANK,HDFCBANK,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T06:21:24.994391Z,7.34,eod_squareoff,-4290.52,-85.81
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:21:34.315548Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:21:35.181532Z,0.5,eod_squareoff,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:21:36.251904Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,10000.0,40.0,9800.0,10500.0,8.0,10000.0,20.0,43.76,2026-08-08T06:21:41.931198Z,0.5,eod_squareoff,-9898.76,-98.99
NIFTY_SCALP_CE_20260808_062144,NIFTY,NIFTY,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T06:21:44.161215Z,7.34,eod_squareoff,-4290.52,-85.81
RELIANCE_SCALP_CE_20260808_062144,RELIANCE,RELIANCE,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T06:21:44.164213Z,7.34,eod_squareoff,-4290.52,-85.81
NIFTY_OPTION_CE_20260808_062153,^NSEI,NIFTY,BUY_CE,OPTION_CE,24200.0,2,50,24210.5,145.0,23847.34,24936.82,8.5,7250.0,20.0,24.5,2026-08-08T06:21:53.871026Z,,,,
HDFCBANK_SCALP_CE_20260808_062144,HDFCBANK,HDFCBANK,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T06:21:44.171211Z,7.34,eod_squareoff,-4290.52,-85.81
NIFTY_OPTION_CE_20260808_062153,^NSEI,NIFTY,BUY_CE,OPTION_CE,24200.0,2,50,24210.5,145.0,23847.34,24936.82,8.5,7250.0,20.0,99.31,2026-08-08T06:21:53.867974Z,890.37,target_hit,37189.19,512.95
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:21:54.135836Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:21:55.442761Z,0.5,eod_squareoff,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:21:56.446947Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,10000.0,40.0,9800.0,10500.0,8.0,10000.0,20.0,43.76,2026-08-08T06:22:03.504695Z,0.5,eod_squareoff,-9898.76,-98.99
NIFTY_SCALP_CE_20260808_062205,NIFTY,NIFTY,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T06:22:05.635179Z,7.34,eod_squareoff,-4290.52,-85.81
RELIANCE_SCALP_CE_20260808_062205,RELIANCE,RELIANCE,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T06:22:05.637369Z,7.34,eod_squareoff,-4290.52,-85.81
HDFCBANK_SCALP_CE_20260808_062205,HDFCBANK,HDFCBANK,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T06:22:05.639755Z,7.34,eod_squareoff,-4290.52,-85.81
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:22:14.929073Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:22:15.891472Z,0.5,eod_squareoff,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:22:16.796863Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:22:25.924197Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:22:27.418166Z,0.5,eod_squareoff,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:22:28.166351Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,10000.0,40.0,9800.0,10500.0,8.0,10000.0,20.0,43.76,2026-08-08T06:23:27.206487Z,0.5,eod_squareoff,-9898.76,-98.99
NIFTY_SCALP_CE_20260808_062330,NIFTY,NIFTY,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T06:23:30.986421Z,7.34,eod_squareoff,-4290.52,-85.81
RELIANCE_SCALP_CE_20260808_062330,RELIANCE,RELIANCE,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T06:23:30.988419Z,7.34,eod_squareoff,-4290.52,-85.81
HDFCBANK_SCALP_CE_20260808_062330,HDFCBANK,HDFCBANK,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T06:23:30.989418Z,7.34,eod_squareoff,-4290.52,-85.81
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:23:43.171071Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:23:44.225779Z,0.5,eod_squareoff,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,10000.0,40.0,9800.0,10500.0,8.0,10000.0,20.0,43.76,2026-08-08T06:23:53.678639Z,0.5,eod_squareoff,-9898.76,-98.99
NIFTY_OPTION_CE_20260808_062356,^NSEI,NIFTY,BUY_CE,OPTION_CE,24200.0,2,50,24210.5,145.0,23847.34,24936.82,8.5,7250.0,20.0,24.5,2026-08-08T06:23:56.636671Z,,,,
NIFTY_OPTION_CE_20260808_062356,^NSEI,NIFTY,BUY_CE,OPTION_CE,24200.0,2,50,24210.5,145.0,23847.34,24936.82,8.5,7250.0,20.0,99.31,2026-08-08T06:23:56.633673Z,890.37,target_hit,37189.19,512.95
ORDER_0,POS_0.NS,POS_0,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_1,POS_1.NS,POS_1,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_2,POS_2.NS,POS_2,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_3,POS_3.NS,POS_3,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_4,POS_4.NS,POS_4,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_5,POS_5.NS,POS_5,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_6,POS_6.NS,POS_6,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_7,POS_7.NS,POS_7,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_8,POS_8.NS,POS_8,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_9,POS_9.NS,POS_9,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_10,POS_10.NS,POS_10,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_11,POS_11.NS,POS_11,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_12,POS_12.NS,POS_12,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
RELIANCE_CASH_BUY_20260808_062404,RELIANCE.NS,RELIANCE,CASH_BUY,EQUITY_CASH,0.0,1,60,1334.8,1334.8,1321.45,1354.82,8.5,80088.0,20.0,80108.0,2026-08-08T06:24:04.450351Z,,,,
ICICIBANK_CASH_SELL_20260808_062404,ICICIBANK.NS,ICICIBANK,CASH_SELL,EQUITY_CASH,0.0,1,56,1421.0,1421.0,1435.21,1399.68,2.2,79576.0,20.0,79596.0,2026-08-08T06:24:04.455859Z,,,,
TCS_CASH_BUY_20260808_062404,TCS.NS,TCS,CASH_BUY,EQUITY_CASH,0.0,1,32,2452.7,2452.7,2428.17,2489.49,8.5,78486.4,20.0,78506.4,2026-08-08T06:24:04.468364Z,,,,
BHARTIARTL_CASH_BUY_20260808_062404,BHARTIARTL.NS,BHARTIARTL,CASH_BUY,EQUITY_CASH,0.0,1,41,1959.9,1959.9,1940.3,1989.3,8.5,80355.9,20.0,80375.9,2026-08-08T06:24:04.480357Z,,,,
MARUTI_CASH_BUY_20260808_062404,MARUTI.NS,MARUTI,CASH_BUY,EQUITY_CASH,0.0,1,5,14037.0,14037.0,13896.63,14247.56,8.0,70185.0,20.0,70205.0,2026-08-08T06:24:04.495861Z,,,,
ORDER_13,POS_13.NS,POS_13,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_14,POS_14.NS,POS_14,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_15,POS_15.NS,POS_15,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_16,POS_16.NS,POS_16,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_17,POS_17.NS,POS_17,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_18,POS_18.NS,POS_18,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_19,POS_19.NS,POS_19,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
NIFTY_SCALP_CE_20260808_062403,NIFTY,NIFTY,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T06:24:03.018739Z,7.34,eod_squareoff,-4290.52,-85.81
ORDER_20,POS_20.NS,POS_20,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_21,POS_21.NS,POS_21,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_22,POS_22.NS,POS_22,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_23,POS_23.NS,POS_23,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_24,POS_24.NS,POS_24,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_25,POS_25.NS,POS_25,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_26,POS_26.NS,POS_26,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
RELIANCE_SCALP_CE_20260808_062403,RELIANCE,RELIANCE,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T06:24:03.021294Z,7.34,eod_squareoff,-4290.52,-85.81
ORDER_27,POS_27.NS,POS_27,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_28,POS_28.NS,POS_28,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_29,POS_29.NS,POS_29,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_30,POS_30.NS,POS_30,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_31,POS_31.NS,POS_31,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_32,POS_32.NS,POS_32,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_33,POS_33.NS,POS_33,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
ORDER_34,POS_34.NS,POS_34,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
HDFCBANK_SCALP_CE_20260808_062403,HDFCBANK,HDFCBANK,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T06:24:03.023446Z,7.34,eod_squareoff,-4290.52,-85.81
ORDER_35,POS_35.NS,POS_35,OPTION_CE,OPTION_CE,1000.0,1,50,1000.0,50.0,980.0,1050.0,8.0,2500.0,20.0,43.63,2026-08-08T06:23:59.305171Z,0.5,sl_hit,-2498.63,-99.95
